id,last_name,first_name,description,status,status_expired_set,current_status_interview,datenquelle,adresse,strasse,hausnummer,plz,arbeitsort,wohnort,wunscharbeitsort,umzugszwang,available,regionale_verfuegbarkeit,position_now,next_career_step,qualification,department,short_note,long_note,e_mail,tel,linkedin,anlage_wann,minicrm_id,how_where_contacted
558,Wolf,Lena,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lena.wolf@outlook.com,+49 1367513161,,48113-11-21 00:00:01,2m5953l6tm12sntsh3ay1f4c6i7ywg,
559,Meyer,Anna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,anna.meyer@yahoo.de,+49 1168847366,,48113-11-21 00:00:01,0wi8u34sr111knc7upef1ffk16wm27,
560,Wolf,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,bei med360,med360,julia.wolf@gmail.com,+49 1130362729,,48113-11-21 00:00:01,2knq63up8g2lzspglhnn2hay59vkrb,
561,Fischer,Lisa,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lisa.fischer@yahoo.de,+49 1004622273,,48113-11-21 00:00:01,0u6tvjkpm02b039y2cc71jhszn78t6,
562,Krüger,Sophie,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,sophie.krüger@outlook.com,+49 1849373865,,48113-11-21 00:00:01,067t8xr7ay1nhvmz3y4f0tlv5tcpac,
563,Krüger,Julia,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,julia.krüger@gmail.com,+49 1614555827,,48113-11-21 00:00:01,28sww81n5910bj5h24hg0425jxkbro,
564,Zimmermann,Anna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,anna.zimmermann@gmail.com,+49 1482951873,,48113-11-21 00:00:01,1dubz6jrgg1kq7fdlk0k25ei9dxfs1,
565,Becker,Emma,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,emma.becker@outlook.com,+49 1434263834,,48113-11-21 00:00:01,0aotr2i89t03kppg0ood0xnhceplq9,
566,Weber,Mila,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,10/2021 kein Interesse,mila.weber@yahoo.de,+49 1065384895,,48113-11-21 00:00:01,0qjia4thn00cnwctkcuy15jjvhhm0s,
567,Klein,Lisa,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,lisa.klein@outlook.com,+49 1338935219,,48113-11-21 00:00:01,2dboa1wj1k0pz7ph6im12nevuerxzh,
568,Schwarz,Elena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 07/2022 kein Interesse,elena.schwarz@yahoo.de,+49 1429179037,,48113-11-21 00:00:01,2jday2w9d51z8wqqtzce0aovddkce4,
543,Becker,Sophie,Dr.,interested,,,,,,,,,,düsseldorf,,,,Facharzt,"Standortleiter, Gesellschafter",Facharzt,Radiologie,Düsseldorf,"ist bei Radios 
Schnittbildgebung (MRT und CT), Muskuloskelettale Radiologie, Onkologische Bildgebung",sophie.becker@outlook.com,+49 1141054594,,2025-09-04 23:59:00,1foz62lsz41xrtts3wr80wg0r8x2m5,LinkedIn
554,Krüger,Isabella,,interested,,,,,,,,,,herne,,,,,,Facharzt,Radiologie,in Herne und Umgebung,,isabella.krüger@yahoo.de,+49 1053360606,,48113-11-21 00:00:01,1y2m56pa4i2ace6yve3z0ng5phw5t3,
570,Wolf,Nina,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"aktuell 08/2022 kein Interesse, fest an Traunstein gebunden",nina.wolf@outlook.com,+49 1070530451,,48113-11-21 00:00:01,1j5te2vylj1ilvviuw6h0rgdsih5v7,
572,Klein,Lea,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Freelancer,lea.klein@yahoo.de,+49 1556480760,,48113-11-21 00:00:01,1oscxqya150tvrjo4wvd22ety7nysi,
574,Schwarz,Lena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lena.schwarz@gmail.com,+49 1045589415,,48113-11-21 00:00:01,2gppch0zso0wsfup5xo005wq6u4931,
576,Becker,Nina,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,nina.becker@web.de,+49 1727708802,,48113-11-21 00:00:01,206j6qjhbx2dc1mtsoxb1uul7u5nm2,
577,Hartmann,Emma,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,emma.hartmann@yahoo.de,+49 1484950767,,48113-11-21 00:00:01,0ksbnxzf2j1060rzzm0y1laaafkanq,
578,Schwarz,Lena,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,lena.schwarz@gmail.com,+49 1538933922,,48113-11-21 00:00:01,0nzs0c53l01ak2wg2boc1oeo79k1dt,
579,Müller,Isabella,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,ab 2024,"12.07.2023 - TP:
Guten Tag Herr Putilin,

ich bin zur Zeit nicht an der angebotenen Stelle interessiert, da ich an einer Zusatzqualifizierung für Herzbildgebung arbeite.

Sie können mir aber gerne weitere Angebote schicken, ich bin ab Frühjahr nächsten Jahres für einen beruflichen Wechsel offen. 

Darf ich fragen wie Sie bzw. Frau Rusakov an meinen Kontakt gekommen sind? 

Mit freundlichen Grüßen,
Aurelia Oberbeck



26.06.2023 - TP:
Guten Tag Frau Rusakov,

die Stellenbeschreibung klingt tatsächlich interessant. Haben sie noch mehrere Informationen darüber insbesondere wo sich das MVZ befindet?

Ich freue mich von Ihnen zu hören.

Mit freundlichen Grüßen",isabella.müller@outlook.com,+49 1956356330,,48113-11-21 00:00:01,11lgd5g9en1xc1qgs9pp1ja4bobpq7,
580,Hartmann,Johanna,Dr.,interested,,,,,,,,,,,,,,,"Ltd. OA, Standortleiter, Gesellschafter",Facharzt,Radiologie,Frankfurt und Umgebung,ist Ltd. OA bei Helios für Rad nuk und Strahlen,johanna.hartmann@web.de,+49 1836771074,,2022-09-16 23:59:00,1283irrjhk06t7xnnyta03bxehzi1x,LinkedIn
581,Krüger,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,erst in 2022 verfügbar,laura.krüger@gmail.com,+49 1924065584,,48113-11-21 00:00:01,1jm4eu6y070ooaujziri1962s7smxp,
582,Klein,Alina,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 11/2020 kein Interesse,alina.klein@yahoo.de,+49 1486703777,,48113-11-21 00:00:01,251jhygjt5195qrruant096ogr8ef0,
583,Hartmann,Elena,,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,Rheinland,"hatte aus gesungheitlichen Gründen stelle nicht angetreten.

20.03.2024 - TP:
hat aktuell 13800 inkl Dienste OA Stufe 2 Tarif
will 10000+ ohne Dienste 
kann ab 01.06.2024 anfangen
ist seit 2017 FA für Radiologie",elena.hartmann@web.de,+49 1874754291,,2025-09-04 23:59:00,16byr88kfn0dch50tg31014xgazpss,Email
584,Schmidt,Klara,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,klara.schmidt@web.de,+49 1506468463,,48113-11-21 00:00:01,0m9wc728rr2l6hms67qe1wz9hymin2,
586,Schmidt,Clara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,clara.schmidt@gmail.com,+49 1657210687,,48113-11-21 00:00:01,049r8by5px13wksszsgr159my6cy85,
588,Becker,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,laura.becker@outlook.com,+49 1520488049,,48113-11-21 00:00:01,07hdbcy3v712pegi726l2o1xtey8z9,
589,Schmidt,Paula,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"ist noch in Bulgarien, will Hausärztin werden.",paula.schmidt@gmail.com,+49 1855116558,,48113-11-21 00:00:01,26fk2ly4c91f11gqamk52kpv3malwt,
591,Schmidt,Johanna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 11/2020 kein Interesse,johanna.schmidt@outlook.com,+49 1228216526,,48113-11-21 00:00:01,1cj5jb1e7z1gef2x1vwt0imunckdv0,
592,Meyer,Lisa,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Schweiz,lisa.meyer@yahoo.de,+49 1948529466,,48113-11-21 00:00:01,0mo62qbzx527aex20fgw1y5fxxovte,
593,Wagner,Anna,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,anna.wagner@yahoo.de,+49 1067789077,,48113-11-21 00:00:01,1ukzwx6atf0agvomp9co064caacmd2,
594,Müller,Clara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,"AA 3,5 Wbj 09/2024",,clara.müller@gmail.com,+49 1279097351,,48113-11-21 00:00:01,10o2y0un5z19p5mzms3h2924vkmkwl,
595,Koch,Isabella,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,isabella.koch@gmail.com,+49 1251676982,,48113-11-21 00:00:01,1wzd3a2k8o1fbay95jsc0j7xagpstz,
596,Koch,Sarah,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,familiär an das Ruhrgebiet gebunden,sarah.koch@yahoo.de,+49 1282243124,,48113-11-21 00:00:01,1au1t1iw8h2ozxwsjs7q2itwi729u5,
597,Hoffmann,Lisa,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,"nur Rhein-Main-Gebiet (Köln, Bonn, Frankfurt) - gerne wieder Uniklinik",lisa.hoffmann@web.de,+49 1447062740,,48113-11-21 00:00:01,1n0nyvhosb0l56kx6ak306botqiim3,
599,Koch,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,laura.koch@yahoo.de,+49 1177813587,,48113-11-21 00:00:01,2o62p9jai31g8i5geqfc1q7qru2v00,
600,Bauer,Paula,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,paula.bauer@outlook.com,+49 1126044536,,48113-11-21 00:00:01,24i6423sav1ejy8j8utx1itz4zku2r,
601,Zimmermann,Mila,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,#NAME?,mila.zimmermann@web.de,+49 1476374123,,48113-11-21 00:00:01,168iwt47qs2ro9prvk7g27lkgi7acb,
602,Koch,Klara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,sucht nur in München und Umgebung 80% Stelle,klara.koch@yahoo.de,+49 1885916612,,48113-11-21 00:00:01,22pty925iq2aldo7qtjj265ibhrawk,
603,Neumann,Maria,,contacted,,,,,,,,,,,,,,,,sonstige,Radiologie,,,maria.neumann@outlook.com,+49 1486867311,,48113-11-21 00:00:01,0i4iayunxq0rjhu4e40g13pxskmpr0,
604,Zimmermann,Lena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lena.zimmermann@web.de,+49 1729776200,,48113-11-21 00:00:01,1oefakfdkt29rl4xt38c1wow6uctub,
605,Hoffmann,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,julia.hoffmann@outlook.com,+49 1325852398,,48113-11-21 00:00:01,1ici3g6tsn2kwjsf93x81v1bc3kg63,
606,Schneider,Sophie,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,sophie.schneider@yahoo.de,+49 1109434941,,48113-11-21 00:00:01,2l7nk89gvk2py7qf2et31j5u9e40ti,
607,Bauer,Elena,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,elena.bauer@yahoo.de,+49 1839770955,,48113-11-21 00:00:01,208hse8tju26hw7zral90lp5cywcju,
608,Wolf,Alina,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,alina.wolf@outlook.com,+49 1975251611,,48113-11-21 00:00:01,08jaiqh7f50x022kf1qr06jic2go9k,
610,Schneider,Paula,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,paula.schneider@outlook.com,+49 1056352701,,48113-11-21 00:00:01,0mga4kl7552g2t8le4cr14hfh2tjf4,
611,Fischer,Maria,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,maria.fischer@yahoo.de,+49 1449785085,,48113-11-21 00:00:01,0yu47ebx572r3yas6fsg0uktvurz83,
612,Zimmermann,Sophie,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,"01.03.2024 - TP: Tel. 
hat 2 Jahre mit Berufserlaubnis gearbeitet. 
Seit 09/2023 Approbation
will von 0 auf Radiologie Weiterbildung machen. 
kann 01.07.2024 anfangen
will DoppelFA werden
Urlaub 09.03.-31.04. nach Indien
offen in ganz DE",sophie.zimmermann@yahoo.de,+49 1700620277,,48113-11-21 00:00:01,0uekfgfa9t1bob2iln7g20x7y9ozm8,
613,Wagner,Anna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,aktuell TZ - aktuell 05/2023 nein,,anna.wagner@gmail.com,+49 1366131185,,48113-11-21 00:00:01,0uqdse1rxo0sgctj52yb1b5ssylzuu,
614,Schulz,Maria,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,maria.schulz@gmail.com,+49 1687740202,,48113-11-21 00:00:01,1mmfy2nazt1crb5mvdzt0mwpp996wx,
615,Schmidt,Sophie,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,sophie.schmidt@outlook.com,+49 1246296980,,48113-11-21 00:00:01,1aniqs41e81cq3zbj09i056dxcutrj,
616,Bauer,Clara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,09.12.2022 - TP: Xing Düsseldorf angeboten,clara.bauer@gmail.com,+49 1419220394,,48113-11-21 00:00:01,0p0p688q3h2glsjtyrfa22wi0gi23l,
617,Koch,Elena,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,elena.koch@outlook.com,+49 1423969134,,48113-11-21 00:00:01,0m5a5kb57w0p4757te532iul4kujym,
618,Klein,Lena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,plant Auslandsaufenthalt von 2023-2024 - gerne ab Mitte 2024 nochmal Kontakt aufnehmen (siehe Anmerkungen),lena.klein@yahoo.de,+49 1131866320,,48113-11-21 00:00:01,1l44p5n5zm2prffymzu81gbpa34xat,
619,Weber,Isabella,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 08/2022 kein Interesse an einem Stellenwechsel,isabella.weber@yahoo.de,+49 1759925295,,48113-11-21 00:00:01,2f63h1x6a807pskzxrov23t5zn3qih,
620,Bauer,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,julia.bauer@gmail.com,+49 1822377483,,48113-11-21 00:00:01,0fmk86qd0k2co8ztxi3h04av3eemms,
621,Hoffmann,Lisa,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,ist Gesellschafter,lisa.hoffmann@yahoo.de,+49 1113770896,,48113-11-21 00:00:01,2rkzz0t6x60cw07elg8q10zlpcoalg,
622,Weber,Mara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,mara.weber@web.de,+49 1873645201,,48113-11-21 00:00:01,0xi71rdtay1t5ak2eigx2puhe1r4uz,
623,Bauer,Lea,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,mach noch ihre Habilitation 10/2024,,lea.bauer@yahoo.de,+49 1335639038,,48113-11-21 00:00:01,28p9pjnp78090g1p3uwa1g7epke4bs,
625,Meyer,Paula,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,paula.meyer@gmail.com,+49 1101678985,,48113-11-21 00:00:01,1cecc4fiir1nzd4e7imr1i5oxk7sv5,
646,Koch,Isabella,,contacted,,,,,,,,,,,,,,Chefarzt,"Chefarzt, Standortleiter",Facharzt,Radiologie,war im Prozess - hat neuen Job 02/2023,,isabella.koch@outlook.com,+49 1038297540,,48113-11-21 00:00:01,18be7ijgca1zufg5lz8z0z7f6t4x4t,
647,Hartmann,Anna,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,macht SP Kinderradiologie - aktuell 06/2021 nein,anna.hartmann@web.de,+49 1047207220,,48113-11-21 00:00:01,0t3irucpsd2jec6e7c302iib2kjuag,
648,Becker,Johanna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,johanna.becker@yahoo.de,+49 1132741201,,48113-11-21 00:00:01,1veh0okr101ka953mke71pcm3njehi,
649,Wolf,Lisa,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lisa.wolf@web.de,+49 1034779151,,48113-11-21 00:00:01,10inqpkvme0h7lhvmqa41zhn4kqc3l,
628,Richter,Lea,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lea.richter@outlook.com,+49 1906836592,,48113-11-21 00:00:01,1rz1yswvr51ybr7rh8zr1rzljfp18w,
629,Zimmermann,Mara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 11/2020 kein Interesse,mara.zimmermann@web.de,+49 1513161998,,48113-11-21 00:00:01,2ojk4rq42c09c3n9siz8137vh038xx,
630,Hartmann,Isabella,,interested,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,letztes WbJ Radiologie,,isabella.hartmann@outlook.com,+49 1249373973,,48113-11-21 00:00:01,2hcc308jpg1bnjadx0qs1cwtj6m0ro,
631,Richter,Julia,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,julia.richter@yahoo.de,+49 1979780619,,48113-11-21 00:00:01,13ztum0mwz0v5l7bzm9524ctfn5lce,
632,Wolf,Lea,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lea.wolf@yahoo.de,+49 1701297858,,48113-11-21 00:00:01,188d0npmfe0xlljwhylg1jk5x71bxt,
633,Schneider,Anna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,anna.schneider@web.de,+49 1355136472,,48113-11-21 00:00:01,2o3qc995ej0j9f47mogz29lt7babul,
635,Wagner,Lisa,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lisa.wagner@web.de,+49 1636161772,,48113-11-21 00:00:01,1yetchtzf20uaetwuo9j06fdq3ln96,
636,Schwarz,Klara,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,klara.schwarz@web.de,+49 1617617644,,48113-11-21 00:00:01,1nng1nfp3r1ts22cdch01mz9accs5o,
637,Wolf,Maria,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,maria.wolf@outlook.com,+49 1014995950,,48113-11-21 00:00:01,0a4wayu7f3070nhvym0y2kuxohtrv0,
638,Weber,Mila,,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,"war bei Conradia in vorstellung, gerne in 1 Jahr 03/2023","30.01.2023 - TP: 
mpMR 3 Tesla protokoll implementiert Q1 könnte bestätigen lassen gerne bei Conradia Q2 mag das gerne
Cardio-MR Q1 
Herz CT Q1
MSK Q1 ob man machen kann?  gerne und viele Fortbildungen und immer mehr protikommt avanto wird zu fit
Ist lexibel
Perspektivisch flex tag
Stelle hat eigenes Gerät und ist auch attraktiv und kann zeitgrößere sequenzen fahren und kompromiss finden
Knie 20-23 min und darf nicht 15 min sein und qualität ist wichtig

Tel. Nr.: 017682030119
Email: alexander.schippers@vivantes.de

aktuelle Position: OA - wurde nach FA direkt OA - CA wollte das er min 2 Jahre bleibt
aktueller Arbeitgeber: Vivantes

Wunschposition:
Wechselmotivation: möchte gerne interesasnte Projekte machen und Aufgaben

aktuelles Gehalt:
Wunschgehalt: 165k €

Verfügbarkeit zeitlich: 6 Monate Kündigungsfrist
Verfügbarkeit räumlich: Berlin flexibel

KH hat komplette Freiheit

gerne MSK und musste erst die Zahlen sehen und Anforderung

haben auch unflexible abeiten

6 Monate Kündigungsfrist zum monatsende

FA dez 2021

165

Folbildungen zeit frei und bezahlt

zahlen und befunde am Tag

vorstellung implementiereug

und konkretes Projekt ?neues MT R



dürfen ärzte ihre eigenen Protokolle haben?",mila.weber@outlook.com,+49 1473720231,,48113-11-21 00:00:01,2mwbwgy1c918xetaf18f1op58xqefj,
639,Schmidt,Sarah,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,sarah.schmidt@gmail.com,+49 1316104278,,48113-11-21 00:00:01,2277keh3p70bzrlw5qkg2qn6v1amd1,
644,Meyer,Anna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,Praxisniederlasssung nur als Partner und frühestens in 5 Jahren oder als stiller Teilhaber,verhandelt gerade als OA an Maximal/Uni,anna.meyer@outlook.com,+49 1149129678,,48113-11-21 00:00:01,112uyvd8xi0adb7pvtne1sr0vqw0vh,
650,Schneider,Mara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,02/22 neue Stelle,mara.schneider@outlook.com,+49 1750977495,,48113-11-21 00:00:01,2hb6fhct4822l4j6f6kn07k7vvjwzg,
651,Schneider,Lea,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lea.schneider@outlook.com,+49 1229746973,,48113-11-21 00:00:01,0lj7yx5di2267f6rcu8j1mhswz1oc9,
653,Neumann,Emma,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,"viel Erfahrung, kommt aus der Gefäßchirurgie und Viszeralchirurgie",,emma.neumann@outlook.com,+49 1773107954,,48113-11-21 00:00:01,0ell0rtjhm1n73mlaclw166qcbvsi0,
654,Fischer,Emma,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,,emma.fischer@yahoo.de,+49 1285962421,,48113-11-21 00:00:01,0nw42v4dpk103in7s40b1yjoxxx1hz,
655,Schwarz,Mara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,mara.schwarz@yahoo.de,+49 1779539163,,48113-11-21 00:00:01,1tn1gokn5w0sz4kxvlhq0wlhwl5nvx,
656,Bauer,Johanna,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,selbstständig,johanna.bauer@outlook.com,+49 1544995615,,48113-11-21 00:00:01,1blnhw5m3n1wc0i9gim41r4eo1z1ag,
658,Müller,Isabella,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,isabella.müller@outlook.com,+49 1688089780,,48113-11-21 00:00:01,0z8r1z8ca91fdv8fps1g0jl4qdjnaf,
659,Hartmann,Klara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,gerade OA angetreten 10/2020 - wenn dann nur Umkreis Lübeck - HH zu weit!,klara.hartmann@yahoo.de,+49 1040041024,,48113-11-21 00:00:01,2lx29br05l1pl6kl9cug1d0706o2zv,
660,Müller,Elena,,contacted,,,,,,,,,,,,,,,,Assistenzarzt,Radiologie,,AA in 2 WB Jahr,elena.müller@gmail.com,+49 1904693856,,48113-11-21 00:00:01,1irjaaag1225iicx27ok1n2j8h64mf,
661,Hoffmann,Sophie,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Köln / Bonn,sophie.hoffmann@outlook.com,+49 1378283781,,48113-11-21 00:00:01,2h5bxqb49u2h4xjiwwgk1aw7wr3izd,
664,Schmidt,Maria,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,maria.schmidt@yahoo.de,+49 1283678345,,48113-11-21 00:00:01,1ngid3hfxe104vf9nnfi09h70y02qn,
665,Schulz,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,laura.schulz@gmail.com,+49 1956656089,,48113-11-21 00:00:01,0krk80n8zu1fzjtggm0r2makr0muh5,
666,Bauer,Klara,Dr.,contacted,,,,,,,,,,,,,,Ltd. OA,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Radiologie,Rhein-Main Gebiet,"26.01.2023 - TP:
Niederlassung angestellt raxis heilbronn

haben dort 2 MR und 1 CT und Sono

Schilddrüsen ja aber kein mamma

will leitende Stelle

Nähe Wohnort

Praxis oder MVZ ohne Dienste

will ca. 185k

wenn Gelegenheit dann gerne wieder anbieten

seit 2013 FA",klara.bauer@web.de,+49 1361564170,,48113-11-21 00:00:01,0j662i8wvc1oz6599dpn12mpprbq9h,
667,Schmidt,Lisa,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,21.10.2022 - TP: Arbeitet jetzt nicht mehr aus Ärztin,lisa.schmidt@yahoo.de,+49 1320607260,,48113-11-21 00:00:01,1p1nm9n2l31871ghk27x1sxr35g5yl,
668,Müller,Mila,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,AA 09/2024,,mila.müller@gmail.com,+49 1191879078,,48113-11-21 00:00:01,1xgztj0ntf0wzq5dpujk23pdprtds4,
669,Hartmann,Nina,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Schweiz,nina.hartmann@web.de,+49 1366654601,,48113-11-21 00:00:01,2l8ktv6fqu2hurlngk6n08wgzns3w0,
671,Müller,Clara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Bereichsleitung MRT,clara.müller@web.de,+49 1842671648,,48113-11-21 00:00:01,0fb2yl10m429f8kamlgq0dpcnh200b,
672,Koch,Laura,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,laura.koch@gmail.com,+49 1581372611,,48113-11-21 00:00:01,089lnkyo2x0c8ivza5160x4kmep5to,
673,Klein,Sophie,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,sophie.klein@yahoo.de,+49 1086938627,,48113-11-21 00:00:01,1ko7j3nziq09rcxz7xak264vfauc2r,
674,Schneider,Alina,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,alina.schneider@outlook.com,+49 1881587834,,48113-11-21 00:00:01,0kogkl91k31e8cetrxc80u5bllr12y,
675,Meyer,Lena,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lena.meyer@web.de,+49 1714855891,,48113-11-21 00:00:01,0mxx6lqtex17m450n6wu2nfl5v05n5,
676,Weber,Klara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,Leitender Arzt,klara.weber@outlook.com,+49 1807891049,,48113-11-21 00:00:01,2kjmrxq0rx1u2n7vevls1j6a457u26,
677,Weber,Paula,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,aktuell 07/2022 kein Interesse,paula.weber@yahoo.de,+49 1051192780,,48113-11-21 00:00:01,0lc8z8uys00zvrbpp26w007qcppspf,
680,Koch,Lea,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,,lea.koch@outlook.com,+49 1721046560,,48113-11-21 00:00:01,1jc2f1c1ar0jiy8q21yy075emmblc9,
681,Schulz,Paula,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,ltd. OA,paula.schulz@yahoo.de,+49 1527659852,,48113-11-21 00:00:01,1gx95x4v2n1eizlxdsnt1a6kkimwln,
785,Wolf,Johanna,,contacted,,,,,,,,,,,,,,Facharzt,"Facharzt, Standortleiter",Facharzt,Radiologie,,Lin keine Rückmeldung,johanna.wolf@web.de,+49 1241754173,,2025-07-15 23:59:00,2jiw90esi70kqyzrjycn0h3w0fcxkx,LinkedIn
683,Hoffmann,Sophie,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,aktuell 10/2024 nein,"16.10.2024 - TP:
vielen Dank für Ihre Nachrichten.
Das Angebot ist sehr verlockend, leider bin ich nicht in der Lage meine Stelle zu wechseln.",sophie.hoffmann@outlook.com,+49 1890433782,,48113-11-21 00:00:01,10ptsnqya40y4cwepg6c1u9r7flvhf,
