id,last_name,first_name,description,status,status_expired_set,current_status_interview,datenquelle,adresse,strasse,hausnummer,plz,arbeitsort,wohnort,wunscharbeitsort,umzugszwang,available,regionale_verfuegbarkeit,position_now,next_career_step,qualification,department,short_note,long_note,e_mail,tel,linkedin,anlage_wann,minicrm_id,how_where_contacted,export_timestamp,export_date
27,Wagner,Anna,,contacted,,,,,,,,,,nordrhein-westfalen,,NRW,,Oberarzt,"Ltd. OA, Chefarzt, Standortleiter",Facharzt,Orthopädie & UCH,"Fähigkeiten 
• D-Arzt
• EPZ- Koordinator und Hauptoperateur 
• Zusatzbezeichnung Spezielle Unfallchirurgie 
• Zusatzbezeichnung Sportmedizin
• Zusatzbezeichnung Manuell Medizin Zusatzbezeichnung Notfallmedizin Zertifiziert Knie Chirurg -DKG
• ATLS-Proveder
• Endoprothetik 
(Knie, Hüfte, Schultern)","24.10.2022 - evgeny:

Hat nach der Vorstellung nicht mehr geantwortet. Hat mehrere Male wegen unerklärlichen Gründen abgesagt. Unzuverlässiger Kandidat.
___________________________________________________
Position 
Oberarzt für Orthopädie und Unfallchirurgie, EPZ- Koordinator und Hauptoperateur

Wohnort Menden

Verfügbarkeit Kündigungsfrist ist 3 Monate 

Gehaltswunsch Ab 155.000 € /Jahr

Wunschstandort Rheinland

Motivation 
Dr. Zytoun wohnt ca. 100 km von seiner Arbeit entfernt und er ist aktiv auf der Suche nach neuen Karrieremöglichkeiten. Er hat diverse Zusatzbezeichnungen bereits erworben und ist nicht mehr auf größere Kliniken angewiesen. Dr. Zytoun hat sich bereits entschlossen von der Klinik in eine Praxisumgebung zu wechseln und führt aktuell aktiv Gespräche.

Fähigkeiten 
• D-Arzt
• EPZ- Koordinator und Hauptoperateur 
• Zusatzbezeichnung Spezielle Unfallchirurgie 
• Zusatzbezeichnung Sportmedizin
• Zusatzbezeichnung Manuell Medizin Zusatzbezeichnung Notfallmedizin Zertifiziert Knie Chirurg -DKG
• ATLS-Proveder
• Endoprothetik 
(Knie, Hüfte, Schultern)

Zusammenfassung
Dr. Zytoun arbeitet zu Zeit als EPZ- Koordinator und Hauptoperateur in Sankt-Vinzenz Hospital in Rheda-Wiedenbrück. Er ist unteranderem auch als D-Arzt tätig. Durch seine Erfahrung und diversen Weiterbildungen sieht sich Dr. Zytoun künftig in einer orthopädischen Praxis und nicht mehr in einer Klinikumgebung. Er würde gerne einen geregelten Arbeitsalltag haben wollen, ohne Dienste und Schichten absolvieren zu müssen. Dr. Zytoun möchte aber auf keinen Fall rein konservativ tätig werden, sondern es ist für Ihn sehr wichtig auch operativ tätig zu sein. Ein Hauseigenes OP-Zentrum und unteranderem die Möglichkeit zur Nutzung von Fachklinik für stationäre Eingriffe, haben ein großes Interesse bei Ihm geweckt.
Dr. Zytoun würde sich gerne vorstellen und mehr über gegeben Möglichkeiten bei MED360 erfahren wollen. Dr. Zytoun steht ab sofort für individuelle Gespräche zu Verfügung.",anna.wagner@gmail.com,+49 1637060855,,2026-01-17 14:33:19.359446,0vz4c5037h0dx6a2hcmh2qhjw72ws0,,2026-01-17 17:25:35,2026-01-17
29,Müller,Paula,Prof. Dr. Dr.,interested,,,,,,,,,,"AT, CH, DE",,"ganz Deutschland, Österreich, Schweiz",,Chefarzt,Chefarzt,Facharzt,Orthopädie & UCH,CA Orthopädie und UCH,"eine der größten Kliniken. Haben 8 OPs 
Doppelseitige Endoprothetik und Minimalinvasive Endoprothetik. Vorstandsmitglied und International bekannt. Spezielle orthopädische Chirurgie also alles von Kopf bis Fuß.
Offen für Große Kliniken und Städte wie Zürich, München und co. 
Verdient jetzt mehr als 300k.",paula.müller@gmail.com,+49 1828195638,,2025-12-09 23:59:00,0wma8qhd8b0lidpdj6e2197obu8hxg,Tel.,2026-01-17 17:25:35,2026-01-17
36,Schwarz,Emma,Dr.,interested,,,,,,,,,,münchen,,,,,,Doppelfacharzt,"Radiologie, Strahlentherapie",DoppelFA (AA) Strahlen & Radiologie - München,"07.01.2025 - TP:
Freund hat eine Stelle in München bekommen, deswegen kommt Rosenheim nicht infrage. 

15.10.2024 - TP: Wohnt in München. Will DoppelFA machen Strahlen und Radiologie. Braucht noch jeweils 1,5 Jahre. Freund ist AA für Mund & Kiefer GesichtsChirurgie.
will keine Dienste 
hat einen normalen Vertrag mit Kündigungsfrist.",emma.schwarz@yahoo.de,+49 1695935191,,2026-01-17 14:33:19.359446,25pkh56o6d26lkadnpxh08zwjk9png,,2026-01-17 17:25:35,2026-01-17
30,Wagner,Sophie,Dr.,interested,,,,,,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin, Strahlentherapie",,Trippelfacharzt - Chefarzt - Gerne Süddeutschland aber auch überall,sophie.wagner@yahoo.de,+49 1890724965,,2026-01-17 14:33:19.359446,2aoxj5bpb80l0ul5daqv00qzk17vzq,,2026-01-17 17:25:35,2026-01-17
31,Klein,Alina,Dr.,contacted,,,,,,,,,,,,,,,,"Facharzt, Doppelfacharzt","Nuklearmedizin, Strahlentherapie",Rhein-Main und Süddeutschland - auch TZ,24.06.2024 - TP:Speyer in Rheinland-Pfalz und eine Arbeitsstelle im Raum Süddeutschland bis zu einem einfachen Fahrtweg von 2 Stunden  s.h. Emails,alina.klein@web.de,+49 1840739379,,2026-01-17 14:33:19.359446,0rzzis3cmj0f0wvveut91jfhdlufez,,2026-01-17 17:25:35,2026-01-17
32,Fischer,Emma,Dr.,interested,,,,,,,,,,,,,,,,"Assistenzarzt, Facharzt","Radiologie, Strahlentherapie",DoppelFA Radiologie und Strahlentherapie,2022: Hat einen neuen Job angenommen,emma.fischer@web.de,+49 1761953455,,2026-01-17 14:33:19.359446,1nytoaxqj22rlz1jqp1z0f4rk8ph7a,,2026-01-17 17:25:35,2026-01-17
33,Richter,Anna,,contacted,,,,,,,,,,,,,,,,"Assistenzarzt, Facharzt","Radiologie, Strahlentherapie",,,anna.richter@outlook.com,+49 1359880371,,2026-01-17 14:33:19.359446,02jsxqs2em1p0nx2zus70s24ptzye3,,2026-01-17 17:25:35,2026-01-17
34,Schulz,Mara,Dr.,contacted,,,,,,,,,,,,,,,,"Facharzt, Doppelfacharzt","Radiologie, Strahlentherapie",,"26.04.2024 - TP:
Da Sie nicht mehr in Rosenheim tätig sind würde ich mich gerne unverbindlich und diskret in meinem Netzwerk erkundigen, ob ich Ihnen doch eine Alternative vorstellen kann. Darf ich vorab fragen, ob für Sie nur der Raum München infrage kommt und Sie lieber wieder in einem ambulanten Umfeld (ohne Dienste) tätig sein möchten? 


Vielen Dank für ihr Email. Ich habe Rosenheim inzwischen verlassen, dennoch bitte ich Sie um Diskretion. 
Ich orientiere mich gerade um. Aber da sie ja für Hrn. Mergen arbeiten, denke ich nicht, dass sie mir weiterhelfen können.",mara.schulz@yahoo.de,+49 1197513271,,2026-01-17 14:33:19.359446,1sf3wh2k330xbmq8hofa15zzypx7du,,2026-01-17 17:25:35,2026-01-17
35,Hoffmann,Laura,Dr.,interested,,,,,,,,,,,,,,Freelancer,,"Facharzt, Doppelfacharzt","Radiologie, Strahlentherapie",DoppelFA Radiologie Strahlentherapie,"15.10.2024 - TP:
Tel. mit Dr. Thoms, leider aktuell noch keine neue Info.
Tel. Mit Segali, leider 75% in Radevormwald geht nicht. 

07.03.2024 - TP:
Tel. und bei Mergen vorgestellt. 
War 14 Jahre Freiberuflich. Zuletzt bei 2 Holdings und enttäuscht weil alles nur noch nach Geld ist. 
Hat früher auch SP Kinderradiologie gemacht
will ab Sommer 2024 wechseln
Umzug ok
SP Schnittbild MRT und CT
Strahlentherapie Schmerztherapie Autovoit Therapie sollte Aufbauen und dann fallengelassen
80-100% Pensum
will länger als 67 arbeiten, mag ihren Beruf
Mo und Fr immer frei - aktuell 60% Stelle",laura.hoffmann@outlook.com,+49 1422667596,,2026-01-17 14:33:19.359446,0k3yliw1qb232dkv07iy2ax27rkl7d,,2026-01-17 17:25:35,2026-01-17
37,Schneider,Paula,,contacted,,,,,,,,,,,,,,,,Doppelfacharzt,"Radiologie, Strahlentherapie",,,paula.schneider@yahoo.de,+49 1489670290,,2026-01-17 14:33:19.360959,0lcpxrgohu1809cfbejj23fmcwlopi,,2026-01-17 17:25:35,2026-01-17
433,Meyer,Johanna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,22.12.2023 - TP: Lin Radevormwald vorgeschlagen,johanna.meyer@web.de,+49 1019779932,,2026-01-17 14:33:19.416768,0v8zojx42311p2l1947y1eubk2qrw4,,2026-01-17 17:25:35,2026-01-17
434,Weber,Clara,,contacted,,,,,,,,,,,,,,,,Facharzt,Radiologie,,keine Antwort,clara.weber@gmail.com,+49 1952935731,,2026-01-17 14:33:19.416768,288ov8db0s13wn8we4je0mtgr2aecy,,2026-01-17 17:25:35,2026-01-17
38,Koch,Alina,Dr.,interested,,,,,,,,,,"DE, baden-württemberg, heidelberg",True,"ganz Deutschland, Baden-Württemberg",,Oberarzt,"Ltd. OA, Chefarzt, Standortleiter, Gesellschafter","Facharzt, Doppelfacharzt","Radiologie, Strahlentherapie",Heidelberg oder nur bei Teilhaberschaft,"sH LinkedIN: 17.01.2025: 
Mir ist die Fachrichtung bei einer Beteiligung nicht so wichtig, es geht mir primär darum dass man auch eine Perspektive und Motivation hat seinen Bereich weiterzuentwickeln und an dem Erfolg der Praxis partizipieren zu können. Aktuell haben wir halt noch zusätzlich die erschwerende Situation, dass eine neue Abrechnungsordnung kommen wird, die die Gerätemedizin um bis zu 30% finanziell schlechter stellen wird. Das macht eine Entscheidung sich niederzulassen oder dort anstellen zu lassen leider nicht gerade einfacher.",alina.koch@outlook.com,+49 1035743304,,2024-08-07 23:59:00,0iiq1df6bp0iw9nkrzru1p1weh5lc0,LinkedIn,2026-01-17 17:25:35,2026-01-17
67,Hartmann,Clara,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,"04.04.2024 - TP:
Herr Moll war von Ihrem Gespräch und Ihren Ausführungen begeistert! Besonders beeindruck haben ihn Ihre Organisations- und Prozessstrukturierung, sowie der Grad an Digitalisierung und die vorhandenen Modalitäten. Gleichzeitig hat ihn Ihre strategische Ausrichtung für die Zukunft absolut überzeugt. Auch er kann sich eine Mitarbeit in Ihrem Team sehr gut vorstellen und will zum Ende der Woche nur noch mit seiner Freundin alles final abstimmen, um sich anschließend bei Ihnen direkt zu melden. 
Herr Moll hat mich weiterhin gebeten Ihnen mitzuteilen, dass er zu Beginn noch viel über eine Weiterbildung in der Radiologie gesprochen hat. Dies hat jedoch vor dem Hintergrund der Möglichkeiten in Ihrem Team absolut keine Priorität! Viel spannender findet er die Weiterentwicklungsmöglichkeiten in der Strahlentherapie, sodass ich mir während unseres Gesprächs noch ein paar Fragen von ihm notiert habe: 

1. Herr Moll hat erwähnt, dass Sie einen FA-Kollegen aus der Urologie zum Strahlentherapeuten ausgebildet haben. Vor dem Hintergrund seiner wissenschaftlichen Arbeit im Bereich der Prostata wäre eine Zusammenarbeit mit diesem Kollegen für ihr unglaublich interessant. Würde diese Möglichkeit auch von Ihrer Seite bestehen bzw. unterstützt werden? 
2. Herr Moll möchte sich gerne aktiv und fortlaufend weiterbilden, um sich fachlich und persönlich weiterzuentwickeln. Vor diesem Hintergrund hatte er mich gefragt, ob und wie viele Tage man im Jahr für Weiterbildungen zur Verfügung hat und ob/wie diese bezahlt werden? 
3. Gleichzeitig wäre ihm wichtig, dass er versteht, wie man sich in Ihrem Team für Aufgaben mit mehr Verantwortung empfiehlt bzw. welche Faktoren bei der beruflichen Entwicklung (für Leitungsfunktionen) wichtig sind und was dafür von ihm erwartet wird. 
4. Herr Moll hat aktuell eine Kündigungsfrist von 3 Monaten. Gleichzeit besteht für ihn auch die Motivation, den Arbeitgeber um eine frühzeitige Auflösung zu bitten, sodass er falls auch von Ihnen gewünscht, vielleicht auch kurzfristig anfangen könnte.
5. Schließlich hat Herr Moll mir erklärt, dass man als Strahlentherapeut neben der FA Urkunde auch die Fachkunde, sowie die Sachkunde nachweisen (bescheinigt bekommen) muss. Die FA und die Fachkunde hat er bereits. Leider muss er auf die Anerkennung seiner Sachkunde aus Wien bei der Ärztekammer in BW noch warten. Falls die Kammer unerwartet Probleme macht und seine Erfahrung aus Wien nicht anerkennt, bestünde dann die Möglichkeit die Sachkunde in Rosenheim bzw. in Bayern anzuerkennen? Ich hoffe, ich konnte diesen Punkt korrekt wiedergeben und bitte um Entschuldigung, falls ich den Sachverhalt hier nicht genau erklären konnte. 


20.03.2024 - TP:
WB in Radiologie wäre schön aber kein Muss
Familie in Stuttgart, Freundin in Wien
3M Kündigungsfrist
gerne flexibel arbeiten 3*13 oder 4*10 Std. 
Will Bilder verstehen, deswegen Radiologie
mittelfristig Leitung interessant
Bei Mergen vorgestellt",clara.hartmann@yahoo.de,+49 1118398727,,2026-01-17 14:33:19.364485,1gg18bszau1qtwxpdry12149z906rm,,2026-01-17 17:25:35,2026-01-17
68,Klein,Anna,,contacted,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,anna.klein@outlook.com,+49 1534671494,,2026-01-17 14:33:19.364485,1gcjynl0kg2kvblvbidv0kxf6tzvuo,,2026-01-17 17:25:35,2026-01-17
69,Hoffmann,Johanna,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,johanna.hoffmann@yahoo.de,+49 1301845751,,2026-01-17 14:33:19.365505,0dj9lv49j80mjr2j3qjb0vyuwqho0f,,2026-01-17 17:25:35,2026-01-17
70,Schmidt,Klara,,contacted,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,kein CDT West,klara.schmidt@outlook.com,+49 1305408603,,2026-01-17 14:33:19.365505,0png0wcebm0a3z71ctcv2dnsqhokts,,2026-01-17 17:25:35,2026-01-17
72,Schulz,Sarah,Dr.,interested,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,sarah.schulz@gmail.com,+49 1548903000,,2026-01-17 14:33:19.365505,1q3d8zbdaa2dtzl021xg1lrdbx2gng,,2026-01-17 17:25:35,2026-01-17
75,Fischer,Clara,,interested,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,clara.fischer@web.de,+49 1196036707,,2026-01-17 14:33:19.365505,0lyi1xdabs05zu27xfg11g9zkg2bx1,,2026-01-17 17:25:35,2026-01-17
73,Krüger,Maria,Dr.,contacted,,,,,,,,,,nordrhein-westfalen,,,,,,Facharzt,Strahlentherapie,ltd Arzt oder CA NRW und Umgebung,"24.06.2024: CDT Katiran Frechen abgelehnt, Dr. Lüttgen empfohlen - TP:",maria.krüger@yahoo.de,+49 1543051621,,2026-01-17 14:33:19.365505,1dniyxerxa0lohv8kzpn20ikhojbwy,,2026-01-17 17:25:35,2026-01-17
74,Wagner,Laura,Dr.,interested,,,,,,,,,,münchen,,,,,,Facharzt,Strahlentherapie,will München und Umgebung,"08.10.2024 - TP:
will in eine Praxis ohne Dienste
ab 03/2025 bis dahin befristeten Vertrag
bisher kommt sie nicht ans MRT
will mit erfahrenen Kollegen arbeiten
will spezialisieren MSK , Herz, Prostata und auch gerne Mamma",laura.wagner@yahoo.de,+49 1802017321,,2026-01-17 14:33:19.365505,211o3kd8jg079lqugpjm05j37pqncl,,2026-01-17 17:25:35,2026-01-17
78,Neumann,Lea,Dr.,contacted,,,,,,,,,,aue,,,,,,Facharzt,Strahlentherapie,12/2022 CA Strahlen Helios in Aue,,lea.neumann@web.de,+49 1284350287,,2026-01-17 14:33:19.366501,1vw14y73un1bb7ap8u6y1v11heoyfk,,2026-01-17 17:25:35,2026-01-17
76,Becker,Isabella,Dr.,contacted,,,,,,,,,,,,,,,,Facharzt,Strahlentherapie,,,isabella.becker@gmail.com,+49 1917745926,,2026-01-17 14:33:19.366501,1fktuiwp4w0u4xwvtwmv1gl3sfgp7o,,2026-01-17 17:25:35,2026-01-17
77,Schmidt,Anna,Dr.,contacted,,,,,,,,,,,,,,Ltd. OA,,Facharzt,Strahlentherapie,,,anna.schmidt@yahoo.de,+49 1967611852,,2026-01-17 14:33:19.366501,0dbkwqbv5u0rgdonmm7s080u0mmcns,,2026-01-17 17:25:35,2026-01-17
97,Wolf,Anna,,Hot / is searching,,warte auf Rückmeldung,,,,,,,,,,,,,,"Facharzt, Doppelfacharzt","Radiologie, Nuklearmedizin",FA Nuk WB Rad,"01.07.2024 - TP: Tel. 
in Ulm studiert
macht bis Ende 2024 FA in Nuk
dann nur noch 2 Jahre für FA in Radiologie
will ab 01.01.25 AA in Radiologie um DoppelFA zu machen.",anna.wolf@web.de,+49 1840058443,,2025-12-15 23:59:00,2eeol3kg5z0hx8n2jpf42lefsq2s8a,Email,2026-01-17 17:25:35,2026-01-17
92,Bauer,Mila,,interested,,vorgestellt bei Mergen,,,,,,,,DE,,ganz Deutschland,,Assistenzarzt,Assistenzarzt,Assistenzarzt,Strahlentherapie,AÄ Strahlentherapie,"Mergen abgelehnt

AÄ Strahlentherapie aus der Türkei. Bei Mergen vorgestellt.",mila.bauer@outlook.com,+49 1707318337,,2025-10-06 23:59:00,25nf5973ye08c5umo0hp2cf4hsluxw,Email,2026-01-17 17:25:35,2026-01-17
93,Becker,Elena,Dr.,in Interview,,vorgestellt bei Mergen,,,,,,,,DE,True,ganz Deutschland,,Oberarzt,"Oberarzt, Ltd. OA, Standortleiter",Facharzt,Strahlentherapie,FA Strahlentherapie,"Lin RoMed angeboten
es kommt ein neuer CA und das wird für Unruhe sorgen. Frau hat den Job verloren (Wirtschaftsingenieurin) und wenn nicht jetzt wann dann. 
Will gerne weiterentwicklung. Hat jetzt 217k. Departmentleitung interessant. Hat erfahrung Steriotaxie und 5 Jahre CyberKnife, betreuung des Onko Zentrums und junge Kolleginnen und Kollegen. Gerne Süddeutschland weil auch Familie da Urlaub macht.",elena.becker@yahoo.de,+49 1046601741,,2025-12-08 23:59:00,2a1hl7ve522lua2ux9ob0wltua8tap,Tel.,2026-01-17 17:25:35,2026-01-17
107,Klein,Sophie,,contacted,,,,,,,,,,,,,,,,"Facharzt, Doppelfacharzt","Radiologie, Nuklearmedizin",hat neuen job seit 04/2025,"FA Radiologie, AA Nuk. 
Ich habe einen neuen Job und arbeite jetzt als Fachärztin für Radiologie bei Überörtliche Radiologische MVZ GbR.",sophie.klein@outlook.com,+49 1209806809,,2025-04-17 23:59:00,1jutmifo4v01g1s4egsd1d52i5d64w,,2026-01-17 17:25:35,2026-01-17
109,Richter,Klara,Dr.,contacted,,,,,,,,,,,,,,,,"Facharzt, Doppelfacharzt","Radiologie, Nuklearmedizin",,Gesellschafter in Aachen,klara.richter@outlook.com,+49 1314835976,,2026-01-17 14:33:19.371023,2288utzif30h6ia79iy22f72ypnbv9,,2026-01-17 17:25:35,2026-01-17
104,Krüger,Sarah,Dr.,interested,,,,,,,,,,hamburg,,Hamburg,,"Facharzt, Oberarzt","Oberarzt, Ltd. OA, Chefarzt, Standortleiter","Facharzt, Doppelfacharzt","Radiologie, Nuklearmedizin",,"Hat eine 1,5 jährige Tochter. Kenn Telemedizin von Radiologen aber nicht von Nuklearmedizinern, hat großes Interesse und sucht schon seit langem.
Könnte am WE arbeiten und einen freien Tag unter der Woche. Arbeitet jetzt 4 Tage pro Woche. 
Dr. Hancken hatte auch ein PET/CT aber es ist nie richtig angelaufen. 
Kennt auch einen Kollegen aus Berlin der das vielleicht mitmachen würde. 
Verdient aktuell 160k 
Wie schnell müssen die Befunde gemacht werden bzw. wann ist die Tumorkonferenz? 


arbeitet bei Dr. Hancken!!!",sarah.krüger@gmail.com,+49 1108665061,,2025-03-24 23:59:00,0gfy078z7c2911ffcivw1q2sobq6hy,Tel.,2026-01-17 17:25:35,2026-01-17
106,Wolf,Nina,Prof. Dr.,interested,,,,,,,,,,"CH, DE",True,"ganz Deutschland, Schweiz",,Ltd. OA,"Chefarzt, Gesellschafter",Facharzt,"Radiologie, Nuklearmedizin",FA Rad und hat Fortbildung Nuk,"ist Ltd. OA Uni Köln

Tel. Wien und Rosenheim kommen nicht infrage. Rosenheim fachlich sehr interessant aber es wäre in der Peripherie, also nicht so Prestigeträchtig. 
Tele-Nuk, müsste schn ca. 130€ pro Befund sein. Aber gerne in Verbindung bleiben und über Tele Nuk informieren. 
Bei Infos gerne Email vorab. 
Hat selbst 20.000 PET Cts gemacht. Ist der Radiologe der das immer macht. 

Tel. Ist Ltd. OA Uni Köln. Ist FA Rad und hat Weiterbildung in Nuk. Will mehr als 200k verdienen. Sehr gut auch in München vernetzt. Ist Leiter Uroradiologie. Hat auch Interesse an FA Strahlentherapiel. Hat 2 Kinder aber Familie ist Umzugsbereit. Planen Urlaub in Südbayern. 
RoMed und Wien angeboten. Großes Interesse an Romed und wegen Wien muss noch nachdenken. Gesagt, dass er bei Romed ca. 230-240k verdienen wird bei 48h. Vereinbart, dass wir nächste Woche Mittwoch telefonieren und er vllt. bei seinem Urlaub in Rosenheim vorbeikommt.",nina.wolf@outlook.com,+49 1171714126,,2025-08-20 23:59:00,1ya9qi0ljs0r1xgmsr6c111l9gqk0l,Tel.,2026-01-17 17:25:35,2026-01-17
110,Hartmann,Emma,Dr.,interested,,warte auf Rückmeldung,,,,,,,,,False,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",vorgestellt bei Mergen,"07.04. Tele-Nuk: Sehr spannend! Es würde beim DTZ bleiben und es nebenher machen. Hat dort eine 90% Stelle. Ca. 5+ Stunden pro Woche. Man macht pro Gerät pro Tag ca. 10-20 Pets. 

Konitzer Vertragsentwurf
Vertrag für 40 aber auch zahlen für 35.
Festgehalt und prozente und wie viel monatlich erwarten kann.
Bitte Email schreiben.
Departmentleitung muss besprochen werden.

Vitalitätsdiagnostik schleche Qualität
Versprechen nicht 
Herz Diagnostik ist nicht sicher
Vielleicht leuft das dann nicht 
PSMA ist super

Hat probleme bei tumorkonferenzen

Absolut, man will in Bayern das als erstes machen. Man will was neues machen. Keine großen ambition,  hauptsache wir können alles wenn wir wollen. Keine Erwartungen und dann kommen mal 10 rüder und man weiß dass er es nicht gemacht und auch alle anderen nicht. Keine Erwarteungen aber das ist in Zukunft. Man will an die Sperspitze und draus lernen und verbessern. Man ist die eintogen und bewerten dass. Mergen freut sich auf neue Ideen.
Es gibt keinen Dienstplan. Alles familier.
Man steuert selbst seinen Patientenfluss
Man zieht zusammen an einem Strang
Alle warten und wollten den neuen Vertrag
Radiologie ist unbekante und unterbewertet
Nuk wird explodieren
Gehälter in einer neuen Liga
Turbo-Boost Prinzip
In einer Morgenbesprechnug und Planung entscheidet man wie viele Kernspins wir machen
Gärtner will unbedungt den neuen Vertrag haben
Und alle sind entspannt",emma.hartmann@outlook.com,+49 1733698545,,2025-07-25 23:59:00,2qxu1240fp1p7g57v9760qok0zlo6y,Tel.,2026-01-17 17:25:35,2026-01-17
111,Fischer,Isabella,Dr.,contacted,,,,,,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,,isabella.fischer@web.de,+49 1852715943,,2026-01-17 14:33:19.371023,19jivz80qs107krhbst210xw110v39,,2026-01-17 17:25:35,2026-01-17
112,Wolf,Klara,Dr.,contacted,,,,,,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,,klara.wolf@gmail.com,+49 1904687725,,2026-01-17 14:33:19.371588,02bl902prk05fwzbxsks0i6zs4ou7n,,2026-01-17 17:25:35,2026-01-17
113,Hoffmann,Mila,,contacted,,,,,,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,ist erst in 2022 mit Doppelfacharzt fertig. Bis dahin kein Wechsel,mila.hoffmann@yahoo.de,+49 1138116677,,2026-01-17 14:33:19.371588,170uouek8q14bblbb82p0r8gxue2hs,,2026-01-17 17:25:35,2026-01-17
115,Schwarz,Sophie,Dr.,contacted,,,,,,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,angehende DoppelFA,sophie.schwarz@gmail.com,+49 1044888020,,2026-01-17 14:33:19.371588,10pqbjpz7h0ewo0bggga1cedjcb3do,,2026-01-17 17:25:35,2026-01-17
116,Wolf,Mara,Dr.,contacted,,,,,,,,,,,,,,,,Doppelfacharzt,"Radiologie, Nuklearmedizin",,,mara.wolf@web.de,+49 1223536702,,2026-01-17 14:33:19.371588,05x3e75v291l0s9h7jw228mkviyj6n,,2026-01-17 17:25:35,2026-01-17
114,Schwarz,Maria,Dr.,contacted,,,,,,,,,,hamburg,,,,,,Facharzt,"Radiologie, Nuklearmedizin",arbeitet bei Conradia HH,Hamburg oder Berlin. Will Praxis oder MVZ und am besten Praxis wo man dann einsteigen kann.,maria.schwarz@yahoo.de,+49 1927639374,,2026-01-17 14:33:19.371588,0iuj3wojk92lbyf7xk9g2pvpd90jrr,,2026-01-17 17:25:35,2026-01-17
241,Klein,Lea,Dr.,interested,,,,,,,,,,"berlin, brandenburg, mecklenburg-vorpommern, schleswig, schleswig-holstein",True,"Brandenburg, Mecklenburg-Vorpommern, Schleswig-Holstein, Berlin",,Oberarzt,Ltd. OA,Facharzt,"Radiologie, Neuroradiologie",Berlin und Norddeutschland,"SP ist Diagnostik und Thorax / Lunge
hat Q1 Herz und will Q2 machen
ungern Prostata
kein Mamma, nur für CA
FA seit 2013
ist 55, geschieden, Kind ist groß
hat MBA gemacht
will keine Anwesenheitsdienste, Rufbereitschaften ist ok
vollzeit
K Frist  1 Monat
aktuell OA mbF
will 220k
Punktieren alles, Tumorablationen, PRT auch alles 
War 3 jahre in Lungenklinik

Hat Becken-Bein Angios nur in der Ausbildung 

Gerne Interventionen / Thrombektomien lernen aber Nuero ZWB muss nicht sein

Per E-Mail Uhrzeit für Telefonat ausmachen",lea.klein@outlook.com,+49 1873932956,,2025-07-26 23:59:00,1dios1jqji0pw8yrgh2o0f78k02u56,Tel.,2026-01-17 17:25:35,2026-01-17
