First Name,Last Name,Headline,Job Title,Company,Location,Industry,Email,Linkedin,Profile Picture,Languages,Date of Birth,Followers,Enriched Private Email,Enriched Business Email,Enriched Phone,Notes,Tags,Last contact date,Date Connected,Mutual Connection
Leonard,Zimmermann,PD | Standortleiter | Nuklearmedizin | EBIR,"Standortleiter, Klinik für Nuklearmedizin",Klinikum Dietzhölztal,"Germany, Dietzhölztal, Hessen, Germany",Medical Practices,leonard.zimmermann@mail.de,https://www.linkedin.com/in/leonard-zimmermann-705034/,https://media.licdn.com/dms/image/v2/C5603AQFytf8dzkpnxu1m88s5asbhm0mjokoxbq2uw6tknspyxo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-01-18 13:25,No
Martin,Frank,Dr. med. | Gesellschafter | Mammographie | EBIR,"Gesellschafter, Klinik für Mammographie",Klinikum Scharbeutz,"Germany, Scharbeutz, Schleswig-Holstein, Germany",Medical Practices,martin.frank@mail.de,https://www.linkedin.com/in/martin-frank-879089/,https://media.licdn.com/dms/image/v2/C5603AQFcr3apg0x3us3ujhtcplyqblj31yn92esnp5knxshxm3/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-09-09 08:20,No
Anton,Schröder,PD | sonstige | Anästhesie | EBIR,"sonstige, Klinik für Anästhesie",Klinikum Imsweiler,"Germany, Imsweiler, Rheinland-Pfalz, Germany",Medical Practices,anton.schröder@mail.de,https://www.linkedin.com/in/anton-schröder-458052/,https://media.licdn.com/dms/image/v2/C5603AQFcthuujjdbijjibt0o4tqrd4byryq24z5448g8fqxlj3/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-03-18 15:46,No
Claudia,Schuster,Facharzt | Mammographie | EBIR,"Facharzt, Klinik für Mammographie",Klinikum Weinheim,"Germany, Weinheim, Baden-Württemberg, Germany",Medical Practices,claudia.schuster@mail.de,https://www.linkedin.com/in/claudia-schuster-233727/,https://media.licdn.com/dms/image/v2/C5603AQFlqr301507gbfgkqa2vt25ok2ivu2y1p3wovgx141clg/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-01-05 16:03,No
Markus,Scholz,PD | Standortleiter | Mammographie | EBIR,"Standortleiter, Klinik für Mammographie",Klinikum Diepensee,"Germany, Diepensee, Brandenburg, Germany",Medical Practices,markus.scholz@mail.de,https://www.linkedin.com/in/markus-scholz-130035/,https://media.licdn.com/dms/image/v2/C5603AQFp0822y2ngywfk4sf99i4f27elqm94k5xoidftp7k5is/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-02-11 12:02,No
Niklas,Seidel,Dr. med. | sonstige | Mammographie | EBIR,"sonstige, Klinik für Mammographie",Klinikum Sinzig,"Germany, Sinzig, Rheinland-Pfalz, Germany",Medical Practices,niklas.seidel@mail.de,https://www.linkedin.com/in/niklas-seidel-312184/,https://media.licdn.com/dms/image/v2/C5603AQFybp2pcgoht84yj4l1dx6olan5n7mbj29e7cf335r9u2/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-05-23 10:34,No
Amelie,Roth,Oberarzt | Psychiatrie | EBIR,"Oberarzt, Klinik für Psychiatrie",Klinikum Mittelneufnach,"Germany, Mittelneufnach, Bayern, Germany",Medical Practices,amelie.roth@mail.de,https://www.linkedin.com/in/amelie-roth-831138/,https://media.licdn.com/dms/image/v2/C5603AQF08o4ccfgeg2zl10uzaalqxk9dug5bf5q3q5yql9z06p/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-03-08 11:48,No
Jürgen,Schumacher,Prof. Dr. | Gesellschafter | Orthopädie & UCH | EBIR,"Gesellschafter, Klinik für Orthopädie & UCH",Klinikum Kraiburg am Inn,"Germany, Kraiburg am Inn, Bayern, Germany",Medical Practices,jürgen.schumacher@mail.de,https://www.linkedin.com/in/jürgen-schumacher-921171/,https://media.licdn.com/dms/image/v2/C5603AQFzjkukts574m0fqvyplwyfbavedbpqehtkaw23z2jig0/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-02-27 13:15,No
Markus,Groß,Dr. med. | Gesellschafter | Gynäkologie | EBIR,"Gesellschafter, Klinik für Gynäkologie",Klinikum Bruchhagen,"Germany, Bruchhagen, Brandenburg, Germany",Medical Practices,markus.groß@mail.de,https://www.linkedin.com/in/markus-groß-151613/,https://media.licdn.com/dms/image/v2/C5603AQF7n3gidku8f8es7pdaevoy8gmrs221n5lftk6q4nqqsr/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-03-06 16:11,No
Alexander,Otto,Dr. med. | Chefarzt | Psychiatrie | EBIR,"Chefarzt, Klinik für Psychiatrie",Klinikum Bendeleben,"Germany, Bendeleben, Thüringen, Germany",Medical Practices,alexander.otto@mail.de,https://www.linkedin.com/in/alexander-otto-869885/,https://media.licdn.com/dms/image/v2/C5603AQFnvn4aq747pxdlz8bxmzuz7dq7kkgjtzlik9v1uawll1/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-05-05 14:37,No
Moritz,Maier,PD | Oberarzt | Neuroradiologie | EBIR,"Oberarzt, Klinik für Neuroradiologie",Klinikum Thiendorf,"Germany, Thiendorf, Sachsen, Germany",Medical Practices,moritz.maier@mail.de,https://www.linkedin.com/in/moritz-maier-886458/,https://media.licdn.com/dms/image/v2/C5603AQFi7tb5czm9c9xr4u1lad7skpxjliba2u29pkhmts1s1e/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-05-17 16:24,No
Simon,Krämer,Facharzt | Anästhesie | EBIR,"Facharzt, Klinik für Anästhesie",Klinikum Callbach,"Germany, Callbach, Rheinland-Pfalz, Germany",Medical Practices,simon.krämer@mail.de,https://www.linkedin.com/in/simon-krämer-512009/,https://media.licdn.com/dms/image/v2/C5603AQFylnvvtuyutqucpz2hd5qchwwgfy7oms60wl1i6s3p1o/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-01-01 12:12,No
Johanna,Baumann,PD | MTRA | Chirurgie | EBIR,"MTRA, Klinik für Chirurgie",Klinikum Schnega Billerbeck,"Germany, Schnega Billerbeck, Niedersachsen, Germany",Medical Practices,johanna.baumann@mail.de,https://www.linkedin.com/in/johanna-baumann-703806/,https://media.licdn.com/dms/image/v2/C5603AQF5y2rph6oh9e8hr5haeie444r4q8c9qgnmdfeo1hvydh/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-11-05 09:39,No
Leonard,Engel,Prof. Dr. | Facharzt | Psychiatrie | EBIR,"Facharzt, Klinik für Psychiatrie",Klinikum Neuenkirchen,"Germany, Neuenkirchen, Nordrhein-Westfalen, Germany",Medical Practices,leonard.engel@mail.de,https://www.linkedin.com/in/leonard-engel-776395/,https://media.licdn.com/dms/image/v2/C5603AQFlnzpagaw61405dsm9i4tlblo9xkzspvuzipbq2eflhw/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-01-22 18:56,No
Mia,Roth,Dr. med. | MTRA | Chirurgie | EBIR,"MTRA, Klinik für Chirurgie",Klinikum Neißeaue,"Germany, Neißeaue, Sachsen, Germany",Medical Practices,mia.roth@mail.de,https://www.linkedin.com/in/mia-roth-387339/,https://media.licdn.com/dms/image/v2/C5603AQFo8cswibuhzmulezmhjyhgl9o2zcv3y9fh8seput8wlm/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-11-03 18:52,No
Christian,Schröder,Dr. med. | Facharzt | Nuklearmedizin | EBIR,"Facharzt, Klinik für Nuklearmedizin",Klinikum Röhrig,"Germany, Röhrig, Thüringen, Germany",Medical Practices,christian.schröder@mail.de,https://www.linkedin.com/in/christian-schröder-480720/,https://media.licdn.com/dms/image/v2/C5603AQFfef81mi2pk93lc8a7mitvstho7n1ag8xyz5si98vggc/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-08-18 16:10,No
Melissa,Baumann,Dr. med. | Ltd. OA | Innere Medizin | EBIR,"Ltd. OA, Klinik für Innere Medizin",Klinikum Hochstetten-Dhaun,"Germany, Hochstetten-Dhaun, Rheinland-Pfalz, Germany",Medical Practices,melissa.baumann@mail.de,https://www.linkedin.com/in/melissa-baumann-476443/,https://media.licdn.com/dms/image/v2/C5603AQFewix8fyy3ioju3es9vnpmdpoc20hbdgmhgew0c9c3vo/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-10-24 11:18,No
David,Peters,Dr. med. | Gesellschafter | Kinderradiologie | EBIR,"Gesellschafter, Klinik für Kinderradiologie",Klinikum Langenselbold,"Germany, Langenselbold, Hessen, Germany",Medical Practices,david.peters@mail.de,https://www.linkedin.com/in/david-peters-674313/,https://media.licdn.com/dms/image/v2/C5603AQF2evjnhimze9tiealmxr5v1bct16e22wrjp838915enr/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-07-01 11:21,No
Nina,Wolf,Prof. Dr. | sonstige | Anästhesie | EBIR,"sonstige, Klinik für Anästhesie",Klinikum Arzberg,"Germany, Arzberg, Sachsen, Germany",Medical Practices,nina.wolf@mail.de,https://www.linkedin.com/in/nina-wolf-439533/,https://media.licdn.com/dms/image/v2/C5603AQF2y2mt71is84kotmetps36a1jamm4ygw2mn6vriuh5yt/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-06-06 18:40,No
Amelie,Sommer,PD | Chefarzt | Psychiatrie | EBIR,"Chefarzt, Klinik für Psychiatrie",Klinikum Gebesee,"Germany, Gebesee, Thüringen, Germany",Medical Practices,amelie.sommer@mail.de,https://www.linkedin.com/in/amelie-sommer-600684/,https://media.licdn.com/dms/image/v2/C5603AQFwn1htivswbvu3knel8okahjpylncak5bcup48q5yrvm/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-12-08 15:31,No
Thomas,Zimmermann,PD | Assistenzarzt | Anästhesie | EBIR,"Assistenzarzt, Klinik für Anästhesie",Klinikum Latdorf,"Germany, Latdorf, Sachsen-Anhalt, Germany",Medical Practices,thomas.zimmermann@mail.de,https://www.linkedin.com/in/thomas-zimmermann-811827/,https://media.licdn.com/dms/image/v2/C5603AQFptdvbk1r3fkpy5maylngju5bqcyiawvv5r9elp39ew8/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-11-27 10:46,No
Jonathan,Schmitz,Dr. med. | Assistenzarzt | Gynäkologie | EBIR,"Assistenzarzt, Klinik für Gynäkologie",Klinikum Partenheim,"Germany, Partenheim, Rheinland-Pfalz, Germany",Medical Practices,jonathan.schmitz@mail.de,https://www.linkedin.com/in/jonathan-schmitz-295115/,https://media.licdn.com/dms/image/v2/C5603AQFf8jlfptxyei2mibqggbj44ljs1t4z15uzltron4e55o/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-03-26 18:22,No
Emilia,Wagner,sonstige | Mammographie | EBIR,"sonstige, Klinik für Mammographie",Klinikum Maroldsweisach,"Germany, Maroldsweisach, Bayern, Germany",Medical Practices,emilia.wagner@mail.de,https://www.linkedin.com/in/emilia-wagner-631284/,https://media.licdn.com/dms/image/v2/C5603AQF6eug48wfszi64gg6f2lf6mumpskxe22ndtw7vv4v622/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-09-23 08:30,No
Florian,Böhm,Dr. | Gesellschafter | Kinderradiologie | EBIR,"Gesellschafter, Klinik für Kinderradiologie",Klinikum Aislingen,"Germany, Aislingen, Bayern, Germany",Medical Practices,florian.böhm@mail.de,https://www.linkedin.com/in/florian-böhm-919313/,https://media.licdn.com/dms/image/v2/C5603AQFs5fb2jso0d2yzggs9uyt17xwvgflhytxdn4mc1u1ntw/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-01-23 08:07,No
Finn,Walter,Dr. med. | Gesellschafter | Orthopädie & UCH | EBIR,"Gesellschafter, Klinik für Orthopädie & UCH",Klinikum Clenze Reddereitz,"Germany, Clenze Reddereitz, Niedersachsen, Germany",Medical Practices,finn.walter@mail.de,https://www.linkedin.com/in/finn-walter-237489/,https://media.licdn.com/dms/image/v2/C5603AQFo6treg9a70lomppsmb672iwqmdjnkfvu3uej0482dux/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-09-16 17:28,No
Tobias,Wagner,Dr. | Facharzt | Chirurgie | EBIR,"Facharzt, Klinik für Chirurgie",Klinikum Lauenhagen,"Germany, Lauenhagen, Niedersachsen, Germany",Medical Practices,tobias.wagner@mail.de,https://www.linkedin.com/in/tobias-wagner-223240/,https://media.licdn.com/dms/image/v2/C5603AQFw3gmtscve2trlsa4nw0bwm2migwiw56rm59qnmlmxk8/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-06-02 10:33,No
Amelie,Hahn,Dr. | sonstige | Psychiatrie | EBIR,"sonstige, Klinik für Psychiatrie",Klinikum Pätz,"Germany, Pätz, Brandenburg, Germany",Medical Practices,amelie.hahn@mail.de,https://www.linkedin.com/in/amelie-hahn-467359/,https://media.licdn.com/dms/image/v2/C5603AQFxxs89v6avqysls5dgo1epfh50u8kfy12888z1y0mzoi/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-12-14 11:54,No
Katharina,Müller,Oberarzt | Pädiatrie/ Kindermedizin | EBIR,"Oberarzt, Klinik für Pädiatrie/ Kindermedizin",Klinikum Bremen,"Germany, Bremen, Bremen, Germany",Medical Practices,katharina.müller@mail.de,https://www.linkedin.com/in/katharina-müller-431668/,https://media.licdn.com/dms/image/v2/C5603AQF7srwinwqj5lq4c327q728vrgpd0f1trkhriqawmo602/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-05-08 18:21,No
Jonas,Haas,PD | Oberarzt | Pädiatrie | EBIR,"Oberarzt, Klinik für Pädiatrie",Klinikum Waghäusel,"Germany, Waghäusel, Baden-Württemberg, Germany",Medical Practices,jonas.haas@mail.de,https://www.linkedin.com/in/jonas-haas-384163/,https://media.licdn.com/dms/image/v2/C5603AQFf2rnly1helx1r3nszdxq163gqjtrx4xnlxyz1563r6n/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-08-19 09:22,No
Jakob,Schubert,Prof. Dr. | Oberarzt | Pädiatrie/ Kindermedizin | EBIR,"Oberarzt, Klinik für Pädiatrie/ Kindermedizin",Klinikum Bevern,"Germany, Bevern, Schleswig-Holstein, Germany",Medical Practices,jakob.schubert@mail.de,https://www.linkedin.com/in/jakob-schubert-309071/,https://media.licdn.com/dms/image/v2/C5603AQFvm42efgd55g506jjantaqziqji9fuv33w6cf0re2znx/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-05-15 15:25,No
Sarah,Werner,Dr. | Gesellschafter | Anästhesie | EBIR,"Gesellschafter, Klinik für Anästhesie",Klinikum Wittmund Asel,"Germany, Wittmund Asel, Niedersachsen, Germany",Medical Practices,sarah.werner@mail.de,https://www.linkedin.com/in/sarah-werner-847745/,https://media.licdn.com/dms/image/v2/C5603AQFxri62bf41uda7yn1atdog27248vcr58t9g9kelmbttf/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-07-26 08:45,No
Lea,Seidel,Prof. Dr. | Standortleiter | Anästhesie | EBIR,"Standortleiter, Klinik für Anästhesie",Klinikum Rumohr,"Germany, Rumohr, Schleswig-Holstein, Germany",Medical Practices,lea.seidel@mail.de,https://www.linkedin.com/in/lea-seidel-347551/,https://media.licdn.com/dms/image/v2/C5603AQFxef648kyo2ujd5ejynsqaubk8g0pqbutlt131m89eaj/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-08-21 08:06,No
Lisa,Berger,Prof. Dr. | Assistenzarzt | Chirurgie | EBIR,"Assistenzarzt, Klinik für Chirurgie",Klinikum Zierow,"Germany, Zierow, Mecklenburg-Vorpommern, Germany",Medical Practices,lisa.berger@mail.de,https://www.linkedin.com/in/lisa-berger-649268/,https://media.licdn.com/dms/image/v2/C5603AQFw3t8hzv4sa7gn9ow24d4xgrydyxqitd0zst3ugmsi5r/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-03-01 08:40,No
Hannah,Zimmermann,PD | sonstige | Diagnostische und Interventionelle Radiologie | EBIR,"sonstige, Klinik für Diagnostische und Interventionelle Radiologie",Klinikum Grasbrunn,"Germany, Grasbrunn, Bayern, Germany",Medical Practices,hannah.zimmermann@mail.de,https://www.linkedin.com/in/hannah-zimmermann-101249/,https://media.licdn.com/dms/image/v2/C5603AQFpbcw4h4f04yekfv1q847mxux7m0c5id8azwjonyhof8/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-06-09 14:55,No
Hannah,Busch,Prof. Dr. | Assistenzarzt | Kinderradiologie | EBIR,"Assistenzarzt, Klinik für Kinderradiologie",Klinikum Elleben,"Germany, Elleben, Thüringen, Germany",Medical Practices,hannah.busch@mail.de,https://www.linkedin.com/in/hannah-busch-562461/,https://media.licdn.com/dms/image/v2/C5603AQF7xvps73a44bf9fsngkzsdztuow98tb6jzykjh73eoy8/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-05-26 11:22,No
Henry,Simon,Facharzt | Innere Medizin | EBIR,"Facharzt, Klinik für Innere Medizin",Klinikum Uttenreuth,"Germany, Uttenreuth, Bayern, Germany",Medical Practices,henry.simon@mail.de,https://www.linkedin.com/in/henry-simon-696148/,https://media.licdn.com/dms/image/v2/C5603AQFjwx3vnbu8lkt8jyj6ke31zdef4nmb64msneduj51iiw/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-06-04 16:31,No
Florian,Schuster,Prof. Dr. | Facharzt | Mammographie | EBIR,"Facharzt, Klinik für Mammographie",Klinikum Schefflenz,"Germany, Schefflenz, Baden-Württemberg, Germany",Medical Practices,florian.schuster@mail.de,https://www.linkedin.com/in/florian-schuster-642222/,https://media.licdn.com/dms/image/v2/C5603AQFdk1oruv0xeatyso1dyyjniodxg80c8371g6twsdhhv0/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-04-17 08:53,No
Maximilian,Peters,Dr. med. | Assistenzarzt | Neuroradiologie | EBIR,"Assistenzarzt, Klinik für Neuroradiologie",Klinikum Rüdenau,"Germany, Rüdenau, Bayern, Germany",Medical Practices,maximilian.peters@mail.de,https://www.linkedin.com/in/maximilian-peters-232766/,https://media.licdn.com/dms/image/v2/C5603AQF4ovts9v02818zawr8uru5vk6qzqj62dhha66dhpw9i3/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-09-04 13:36,No
Matthias,Beck,Dr. | sonstige | Orthopädie & UCH | EBIR,"sonstige, Klinik für Orthopädie & UCH",Klinikum Casekirchen,"Germany, Casekirchen, Sachsen-Anhalt, Germany",Medical Practices,matthias.beck@mail.de,https://www.linkedin.com/in/matthias-beck-477039/,https://media.licdn.com/dms/image/v2/C5603AQF0pil6ksdqlykfi2yuwiel0go131om7rh1ygztbbv16m/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-12-27 16:45,No
Leon,Schäfer,Dr. | Standortleiter | Psychiatrie | EBIR,"Standortleiter, Klinik für Psychiatrie",Klinikum Dedeleben,"Germany, Dedeleben, Sachsen-Anhalt, Germany",Medical Practices,leon.schäfer@mail.de,https://www.linkedin.com/in/leon-schäfer-792405/,https://media.licdn.com/dms/image/v2/C5603AQF0fto13zxg09eqoly4k3viezq7bc34gmzhidoyl9qud1/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2024-10-14 16:44,No
Stefan,Fischer,Facharzt | Nuklearmedizin | EBIR,"Facharzt, Klinik für Nuklearmedizin",Klinikum Etzelsrode,"Germany, Etzelsrode, Thüringen, Germany",Medical Practices,stefan.fischer@mail.de,https://www.linkedin.com/in/stefan-fischer-682410/,https://media.licdn.com/dms/image/v2/C5603AQFuansgm2bs3ks6t8j4hy7cpbj09g1x7oeolb7d4he6xa/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2023-04-17 15:14,No
Sabine,Braun,Dr. med. | Chefarzt | Pädiatrie/ Kindermedizin | EBIR,"Chefarzt, Klinik für Pädiatrie/ Kindermedizin",Klinikum Oberhaid,"Germany, Oberhaid, Bayern, Germany",Medical Practices,sabine.braun@mail.de,https://www.linkedin.com/in/sabine-braun-595077/,https://media.licdn.com/dms/image/v2/C5603AQFzc5n98meciu5mktlawuu14x6shxr9pnttb9zekt5pry/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2025-08-10 08:50,No
Emilia,Schulz,PD | Facharzt | Mammographie | EBIR,"Facharzt, Klinik für Mammographie",Klinikum Bollschweil,"Germany, Bollschweil, Baden-Württemberg, Germany",Medical Practices,emilia.schulz@mail.de,https://www.linkedin.com/in/emilia-schulz-637136/,https://media.licdn.com/dms/image/v2/C5603AQF4rns0vj5ja790wpr7adw54i69rtmcgcki69gyued70i/profile-displayphoto-shrink_200_200/0/1634918689088?e=2147483647&v=beta&t=ANtxAwI7SwAKbYJ-yaUuLBaL61Ea4ybtVAYfj1oFSCM,,,,,,,,"LinkedIn,LinkedIn 1st",,2026-05-09 13:35,No
